t, pos_x, pos_z, pos_x_ref, pos_z_ref, vel_x, vel_z, z_vel
1.881000, 0.000913, -0.462066, 0.000000, -0.480000, 0.726576, 0.076329, 0.004452
1.882000, 0.000913, -0.462070, 0.000000, -0.480000, 0.726583, 0.076321, 0.004451
1.883000, 0.000913, -0.462074, 0.000000, -0.480000, 0.726590, 0.076312, 0.004449
1.884000, 0.000913, -0.462079, 0.000000, -0.480000, 0.726597, 0.076304, 0.004448
1.885000, 0.000914, -0.462083, 0.000000, -0.480000, 0.726604, 0.076295, 0.004447
1.886000, 0.000914, -0.462088, 0.000000, -0.480000, 0.726611, 0.076287, 0.004446
1.887000, 0.000914, -0.462092, 0.000000, -0.480000, 0.726618, 0.076278, 0.004445
1.888000, 0.000914, -0.462096, 0.000000, -0.480000, 0.726625, 0.076270, 0.004444
1.889000, 0.000914, -0.462101, 0.000000, -0.480000, 0.726632, 0.076261, 0.004443
1.890000, 0.000914, -0.462105, 0.000000, -0.480000, 0.726639, 0.076253, 0.004441
1.891000, 0.000914, -0.462110, 0.000000, -0.480000, 0.726646, 0.076244, 0.004440
1.892000, 0.000914, -0.462114, 0.000000, -0.480000, 0.726653, 0.076236, 0.004439
1.893000, 0.000914, -0.462118, 0.000000, -0.480000, 0.726660, 0.076227, 0.004438
1.894000, 0.000914, -0.462123, 0.000000, -0.480000, 0.726667, 0.076219, 0.004437
1.895000, 0.000914, -0.462127, 0.000000, -0.480000, 0.726674, 0.076211, 0.004436
1.896000, 0.000914, -0.462132, 0.000000, -0.480000, 0.726681, 0.076202, 0.004434
1.897000, 0.000914, -0.462136, 0.000000, -0.480000, 0.726688, 0.076194, 0.004433
1.898000, 0.000915, -0.462140, 0.000000, -0.480000, 0.726695, 0.076185, 0.004432
1.899000, 0.000915, -0.462145, 0.000000, -0.480000, 0.726702, 0.076177, 0.004431
1.900000, 0.000915, -0.462149, 0.000000, -0.480000, 0.726709, 0.076168, 0.004430
1.901000, 0.000915, -0.462154, 0.000000, -0.480000, 0.726716, 0.076160, 0.004429
1.902000, 0.000915, -0.462158, 0.000000, -0.480000, 0.726723, 0.076151, 0.004428
1.903000, 0.000915, -0.462162, 0.000000, -0.480000, 0.726730, 0.076143, 0.004426
1.904000, 0.000915, -0.462167, 0.000000, -0.480000, 0.726737, 0.076134, 0.004425
1.905000, 0.000915, -0.462171, 0.000000, -0.480000, 0.726744, 0.076126, 0.004424
1.906000, 0.000915, -0.462176, 0.000000, -0.480000, 0.726751, 0.076118, 0.004423
1.907000, 0.000915, -0.462180, 0.000000, -0.480000, 0.726758, 0.076109, 0.004422
1.908000, 0.000915, -0.462184, 0.000000, -0.480000, 0.726765, 0.076101, 0.004421
1.909000, 0.000915, -0.462189, 0.000000, -0.480000, 0.726772, 0.076092, 0.004420
